"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000085117",3114.20548141785,1.42947650463044,0.0547746235182004,26.0974227263371,3.89984433946072e-150,3.56993204192374e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726949117,0.0591378476842686,26.0883229590645,4.94671360559337e-150,4.50028797032316e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.4601182034467,0.0559766928875993,26.0843956319213,5.48119540454403e-150,4.95594220074662e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909647124,0.0653660670866277,-25.9893117666058,6.54082966929885e-149,5.87797241866625e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948615,25.9632398074477,1.28882642604908e-148,1.15119538588553e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035842251,0.0766078875722104,-25.9197900027047,3.98507362489939e-148,3.5380731978173e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812508228,0.120040919855,-25.8986529663185,6.89649522071109e-148,6.08626027322396e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232894923,0.0832907837670181,25.8674757458867,1.54742340040013e-147,1.35749559970816e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759515273,0.0467677326269314,-25.8506779620216,2.39076660645154e-147,2.08491823940135e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380413994765,0.0563313179732374,25.8080973826734,7.19285368206348e-147,6.23578103330892e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.05868183028288,0.041158615154211,-25.721998330514,6.63381998653712e-146,5.7174993544786e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351824101637,0.0683097884916828,-25.6700874023329,2.52316803032194e-145,2.16200293202818e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688102026,0.0516721525349709,25.6470229321947,4.56405935042088e-145,3.88815645702329e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251215386026,0.0385656398049508,-25.6251736100891,7.99801605551149e-145,6.77441153023726e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637121,-1.0578756528577,0.0413543182139821,-25.5807784663229,2.49673770197355e-144,2.10268115723921e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277604161,0.0634674451276168,25.5755178545118,2.85692740403865e-144,2.392352050041e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768726396,0.124227297513158,-25.5096725977501,1.53970429360598e-143,1.28204304402062e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762593049,0.0405808192376824,25.4710881975166,4.12320379571362e-143,3.4139200865858e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839026806,0.0710165911887721,25.4605066224853,5.40061576096113e-143,4.44660754665057e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394134502,0.0634210241146118,25.4409947469341,8.88060033602344e-143,7.27123820846186e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26418730730245,0.0499551211690346,-25.3064606334311,2.71181107784596e-141,2.20810340692231e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777137303,0.0642144751510063,25.2185783277815,2.50585005447675e-140,2.02918780785046e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288222968,0.094325673317205,-25.2136327109141,2.83922956104049e-140,2.28658826615381e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.55950415458166,0.0620491082035427,-25.1333854705202,2.14734041984279e-139,1.7199729949806e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424650189,0.0559821198383776,25.1073780442722,4.13124409171308e-139,3.29115002290094e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411634405,0.0786211034434476,-25.0978939485808,5.24371920956783e-139,4.15494267261348e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311384433,0.0764403452129625,25.0604979413343,1.34150770226402e-138,1.05728024149557e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345283529,0.0702045115175607,25.0377563327337,2.37347846729439e-138,1.86065561973323e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017856793,0.0556427613433299,-24.9831270951934,9.32627119725438e-138,7.27251771984842e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774581784,0.0455250133934931,24.880997530464,1.19488387925481e-136,9.26852558550391e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727669,0.0885452910366285,-24.8118167725923,6.68400711818219e-136,5.15753386951671e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074346246,0.102393456094883,-24.780497116058,1.45498953950024e-135,1.1168560329768e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903777314,0.0461089573276156,24.7366044230635,4.32099314993447e-135,3.29962678983079e-133,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334361005445,0.123854621094795,-24.7333816290137,4.6801536024343e-135,3.55546926766375e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714131631,0.0797054371057868,24.7163457456691,7.13653672564803e-135,5.39375785962055e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397140578,0.0471548200307446,24.7127222762381,7.8062609799756e-135,5.86983032259594e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612066306,0.0587754218907249,24.6694293978665,2.2774045245308e-134,1.70377603464644e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894957101,0.103319860005945,-24.6318466694066,5.76032733201068e-134,4.28766182925118e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720345112,0.0674223903996871,-24.5846697754996,1.84275407579702e-133,1.36474922457771e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.5912145928582,0.0647776271313752,-24.5642618188386,3.04531270913918e-133,2.24409093536466e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073374,4.01054310963882,0.163786564842337,24.4863985852528,2.06226388929879e-132,1.51212165176545e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.1077185819689,0.127266680593914,-24.4189489932961,1.07604400262705e-131,7.85085965877103e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883912809057,0.0610140103563741,-24.4015943124287,1.64482241103091e-131,1.19415727555535e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041989069,0.0455393827995978,-24.3960359493608,1.88415029672531e-131,1.36120622907537e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333192983,0.0735280589337498,-24.3797178645093,2.80697465511513e-131,2.01800938863838e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540598535,0.0777152671796727,-24.3726294037728,3.33738191517935e-131,2.38768614883074e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.13885806176134,0.0878714944897959,-24.340749798101,7.26430617956721e-131,5.17204562678558e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.0867969772198,0.0858107005301647,-24.3186102004404,1.24600690026444e-130,8.82867773850832e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561626985,0.0431513602541632,24.2679630514965,4.27339024152876e-130,3.01345575979191e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601864129,0.101351264186205,-24.20074419728,2.18494838721729e-129,1.53341758718135e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.8078989593321,0.074781099179589,24.1758810604051,3.99088874538307e-129,2.78756958907373e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.9292357329408,0.0798965343897778,-24.1466760439064,8.09178326384228e-129,5.6253161199296e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284649051,0.0518521044778666,-24.1198088117015,1.54924384028641e-128,1.07196036235404e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120068995,0.0845080258915853,24.1166584970823,1.67176033708325e-128,1.15132728261369e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358369557,0.107886183051876,-24.107846900515,2.06826233412901e-128,1.41776978048341e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183743919,0.0841211178463771,-24.1060971294086,2.15752735228534e-128,1.47211287583247e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724769292,0.0843251895193364,24.0962073050187,2.73936989974745e-128,1.86049924343216e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.6365202565973,0.0679238768543178,-24.093445963152,2.92816572795118e-128,1.97960121552956e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579571639,0.106782845509594,-24.0918453094159,3.04349458362577e-128,2.04817457413135e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.28493645302042,0.0533739682304968,-24.0742162447318,4.65665419261307e-128,3.11953497685143e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420880773,0.0634942647949008,24.0053840095828,2.44312688045469e-127,1.6292671476987e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757770284,0.0612758539111628,24.0015843734316,2.67685067958668e-127,1.77709123043912e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997392822,0.0505707415969788,23.9114542469052,2.32799935273591e-126,1.53856746460188e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838806053,0.0507353263946489,-23.9067820048253,2.60364706276193e-126,1.7130602862047e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759634816,0.200589345252093,23.8923338142665,3.67966231249493e-126,2.41026058495779e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643113742,0.0773561320042013,23.8499054094021,1.01493100065644e-125,6.61860756091797e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627953447,0.0645646596666918,-23.8228821692058,1.93496060306469e-125,1.25627530255363e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.49727045987272,0.0628971091153218,-23.8050759555177,2.95905178207756e-125,1.91274145457277e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742148080289,0.101650558214462,-23.7816842648577,5.16763912465531e-125,3.32579324974541e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.11916996011896,0.0470619445884569,23.7807844513392,5.2796104462084e-125,3.38308255461823e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258395285,0.0523204594447307,23.7035874133126,3.31127625951335e-124,2.11262292262804e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109105903202,0.0680399166169246,23.6786160115792,5.98935680909912e-124,3.8047905453665e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821343361,0.128306142148281,-23.6338507468267,1.73024342678813e-123,1.0944346619744e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827155231223,0.0386345644111806,-23.6272148824087,2.02455705853559e-123,1.27512486874776e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109966485915,0.0512947016581835,-23.6106191421026,2.99823715955635e-123,1.88034124500177e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.94726997872444,0.0824915530295843,-23.6056893973869,3.36899590484306e-123,2.10390939176173e-121,"ETV5","2119","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043253930011,0.0923899175256646,-23.6003299677631,3.8241632139853e-123,2.37808090496689e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967533125295,0.0673979764813167,-23.5863955306377,5.31582600950727e-123,3.29179175328227e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072913601,0.0411329188269782,-23.555466048719,1.1034564730547e-122,6.80449435141428e-121,"MCFD2","90411","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000188229",4439.01233276079,-1.17289193019703,0.0497935157944963,-23.5551137830415,1.11266731924538e-122,6.8327045629327e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665802002376,0.0479216948720701,-23.5103959288468,3.19308604498715e-122,1.952684735727e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426746725,0.0818341349194227,23.4961152746406,4.46931498821006e-122,2.72184976430743e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160811478,0.0741982439689193,23.4852135967627,5.77642642416684e-122,3.50341451190827e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269399993,0.135565738239484,-23.4844934667472,5.87512847043335e-122,3.54867390972323e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.987803436198125,0.042093243780047,23.4670305134897,8.8589235142179e-122,5.32909447969565e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208684633,0.116590496866594,-23.4610209267412,1.02030791568663e-121,6.11272278918276e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.67301179960734,0.0713119454209962,-23.460470608824,1.033590539566e-121,6.16722970531326e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258973685373,0.0508599226852598,-23.4485165113978,1.3687854828822e-121,8.13433888980556e-120,"ENAH","55740","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802309724644,0.0643482367906224,23.4353445014084,1.865000000737e-121,1.10387028156072e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.5514333695817,0.0663293026339261,-23.3898640265242,5.41955090988094e-121,3.19493365239301e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501666857,0.140991825542459,23.3794761078251,6.91279204437263e-121,4.05899319322565e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.2264968602662,0.0524738513644834,-23.3734865723302,7.95374725717236e-121,4.6516796458812e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286372458275,0.0699908945682594,23.3296593029009,2.2174630672514e-120,1.2917379717451e-118,"ETV1","2115","ETS variant transcription factor 1"
"ENSG00000144959",842.046399250896,-1.75491947649601,0.0752295057540352,-23.3275422841905,2.32993712354371e-120,1.35191391050343e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690163022239,0.134608555711733,23.3038800070043,4.04934551102109e-120,2.34036290750701e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047367931,0.129060251737927,-23.2771936612957,7.54764957040374e-120,4.34520544408634e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369421402,0.0986860202229538,23.2764852511474,7.67337137076411e-120,4.40039483510978e-118,"KLHL24","54800","kelch like family member 24"
